question_id,lang,question_lang,bert_score_f1,bleurt,exact_match,meteor,moverscore,rouge_l,sbert,smile_avg,smile_hm
-2745676532874802308,bn,bn,0.5985260605812073,0.03255157172679901,0.0,0.0,0.4558388508913607,0.0,0.12649360299110413,0.17140096426010132,0.15963518597828924
-1876566410524927695,bn,bn,0.5920544862747192,-0.01843741536140442,0.0,0.0,0.4758725127157434,0.0,0.34765976667404175,0.3257892578840256,0.3243210681056835
7227555710158242498,bn,bn,0.6512517333030701,0.0037415772676467896,0.0,0.0,0.480282680424957,0.0,0.18993894755840302,0.26572946459054947,0.24411271614935268
4765871946129153693,bn,bn,0.6572285890579224,0.028712406754493713,0.0,0.0,0.4742690846648778,0.0,0.18771715462207794,0.28957968950271606,0.25374856155686754
-420328556017322612,bn,bn,0.5804028511047363,0.08575251698493958,0.0,0.0,0.486247020106524,0.0,0.2604047656059265,0.29553617537021637,0.2913599545523238
-4747113494541566005,bn,bn,0.5601745843887329,0.5563742518424988,0.0,0.0,0.46599883429268585,0.0,0.2727248966693878,0.26960060000419617,0.2695643944340666
-5956394326713149186,bn,bn,0.6081545352935791,0.05192674696445465,0.0,0.0,0.4732899308078696,0.0,0.212041437625885,0.23636234551668167,0.2338598132927651
6963456283897747354,bn,bn,0.6372729539871216,0.001815304160118103,0.0,0.0,0.49618838860871134,0.0,0.09827855229377747,0.15473246201872826,0.13413530943808505
7261113909385711562,bn,bn,0.6160078048706055,0.05149983614683151,0.0,0.0,0.4920878923510357,0.0,0.14506711065769196,0.2299245148897171,0.19860660041704908
4106588699678463630,bn,bn,0.6543053984642029,0.1255149245262146,0.0,0.0,0.49587585925156924,0.0,0.5193393230438232,0.3527795076370239,0.27414077778780965
7152662467309168284,bn,bn,0.6487417817115784,0.17617608606815338,0.0,0.0,0.49623674042532673,0.0,0.12960758805274963,0.16833578795194626,0.15942580589214417
-5793800331448495746,bn,bn,0.6195511817932129,0.06661155819892883,0.0,0.0,0.48458895415171815,0.0,0.263098806142807,0.24628253281116486,0.24513432291352943
5886093820026322890,bn,bn,0.554172694683075,0.08983483910560608,0.0,0.0,0.4851817446558802,0.0,0.10672493278980255,0.14507050812244415,0.13493483176910442
-498860663941437072,bn,bn,0.5665639042854309,0.06325413286685944,0.0,0.0,0.45563641107379277,0.0,0.25508642196655273,0.266605019569397,0.2661073616822704
-5783406057244811041,bn,bn,0.5714253783226013,0.023421719670295715,0.0,0.0,0.462929929800981,0.0,0.1987183690071106,0.18644768744707108,0.18564012297187096
5381624716173886334,bn,bn,0.6540529727935791,0.18427899479866028,0.0,0.0,0.47371808043517105,0.0,0.20153658092021942,0.1746731847524643,0.17054180044932454
6116110168166471080,bn,bn,0.6780034899711609,0.1075609028339386,0.0,0.0,0.4895560048524373,0.0,0.34917086362838745,0.3237351179122925,0.32173664567913357
3403951816648688608,bn,bn,0.620779812335968,0.022061437368392944,0.0,0.0,0.4777455678666579,0.0,0.0037524811923503876,0.11846630740910769,0.007386270156287122
8267522460423221288,bn,bn,0.5989774465560913,-0.012607410550117493,0.0,0.0,0.46474101028105924,0.0,0.07896774262189865,0.172689039260149,0.12182493635094364
-2740934054571871942,bn,bn,0.616615355014801,0.04727552831172943,0.0,0.0,0.4814767207839732,0.0,0.291495680809021,0.26310234516859055,0.26003820863163357
5748045963632442861,bn,bn,0.6499117016792297,0.020579606294631958,0.0,0.0,0.47229776339515556,0.0,0.016111178323626518,0.178698250092566,0.030769856891213875
1123520414070366930,bn,bn,0.528748631477356,-0.0017450898885726929,0.0,0.0,0.46027533870010934,0.0,0.1707620620727539,0.20033831894397736,0.19597194785050626
6432547307270795776,bn,bn,0.5665848851203918,0.03371588885784149,0.0,0.0,0.4572078522826126,0.0,0.12891247868537903,0.18222786486148834,0.16662915671209055
9055051426330381469,bn,bn,0.5368197560310364,0.02795298397541046,0.0,0.0,0.4509691208450906,0.0,0.08492385596036911,0.17925485596060753,0.12961415019919456
1608567749399140076,bn,bn,0.5634142756462097,0.07633057236671448,0.0,0.0,0.4583911855790334,0.0,0.2713255286216736,0.2651680260896683,0.2650250418920983
8649263373299686238,bn,bn,0.6928460001945496,0.13220614194869995,0.0,0.0,0.5113995040683805,0.0,0.33524173498153687,0.26288481056690216,0.24296918336181203
4964268432938427242,bn,bn,0.5732437372207642,0.019979655742645264,0.0,0.0,0.4602938050743275,0.0,0.18392467498779297,0.19472000002861023,0.1941214962726832
6355795152967245461,bn,bn,0.5657323002815247,0.028722167015075684,0.0,0.0,0.4737481386563358,0.0,0.17137280106544495,0.20246529579162598,0.19769042311823604
8813947428531322725,bn,bn,0.6556653380393982,0.10139630734920502,0.0,0.0,0.47366705232301853,0.0,0.2487705647945404,0.624385342001915,0.3984247830877806
2831667207562265916,bn,bn,0.6045318841934204,0.0912121832370758,0.0,0.0,0.4765212296189733,0.0,0.2325751930475235,0.2673528790473938,0.26282893868710616
-2229093065082248285,bn,bn,0.6777864694595337,0.12006139010190964,0.0,0.0,0.476878901601414,0.0,0.21926745772361755,0.2068527191877365,0.20610762029070723
1858783326019316577,bn,bn,0.6728712320327759,0.17412813007831573,0.0,0.0,0.5195793199782993,0.0,0.22259438037872314,0.24306148290634155,0.2413380412451325
-3523393962775434534,bn,bn,0.6155574917793274,0.10730185359716415,0.0,0.0,0.4826786152062685,0.0,0.050734665244817734,0.19433528929948807,0.08822422015491388
1005179625557178313,bn,bn,0.6196497678756714,0.11395731568336487,0.0,0.0,0.5091134257342028,0.0,0.0939684808254242,0.19771384447813034,0.14327615424665818
7170864742246515038,bn,bn,0.6620181202888489,0.24278421700000763,0.0,0.0,0.4903348735248555,0.0,0.09301970899105072,0.18095286563038826,0.13822211471146206
