question_id,lang,question_lang,bert_score_f1,bleurt,exact_match,meteor,moverscore,rouge_l,sbert,smile_avg,smile_hm
-2745676532874802308,bn,bn,0.5919679403305054,0.25980672240257263,0.0,0.23255813953488375,0.43781753501917037,0.046511627906976744,0.21270477771759033,0.6063523888587952,0.3507939964051566
-1876566410524927695,en,bn,0.7230070233345032,0.20989051461219788,0.0,0.11363636363636365,0.4204074684094333,0.16666666666666669,0.3222576677799225,0.797368735074997,0.7458751116565677
7227555710158242498,en,bn,0.8206771612167358,0.351062536239624,0.0,0.0,0.43704324990179694,0.0,0.06706789880990982,0.3607896566390991,0.35680871224975785
4765871946129153693,en,bn,0.8235214948654175,0.1352955847978592,0.0,0.0,0.4516293844783612,0.0,0.18510384857654572,0.4066120386123657,0.3957953971101386
-420328556017322612,en,bn,0.7382012009620667,0.22233816981315613,0.0,0.0,0.44203584558016146,0.0,0.411904513835907,0.40023477375507355,0.37839561558844337
-4747113494541566005,en,bn,0.7635995149612427,0.21384228765964508,0.0,0.1851851851851852,0.46971173701613156,0.26666666666666666,0.4681781828403473,0.6947060624758402,0.6934831038351316
-5956394326713149186,en,bn,0.7143832445144653,0.06281143426895142,0.0,0.0,0.4342691567795221,0.0,-0.008053903467953205,0.31488732248544693,0.290011098581309
6963456283897747354,en,bn,0.6706182956695557,0.49963706731796265,0.0,0.0,0.4451226737252954,0.0,0.010456787422299385,0.3050580695271492,0.2730173071468202
7261113909385711562,en,bn,0.731914222240448,0.17912083864212036,0.0,0.0,0.44449089089841204,0.0,0.20616106688976288,0.3954908549785614,0.3792679635270289
4106588699678463630,en,bn,0.8604308366775513,0.24487656354904175,0.0,0.0,0.5060508082865088,0.0,0.6272584199905396,0.5068782567977905,0.4820534640908175
7152662467309168284,en,bn,0.7659654021263123,0.19253145158290863,0.0,0.2,0.4521481178504358,0.2222222222222222,0.24989792704582214,0.565123031536738,0.5038398464568696
-5793800331448495746,en,bn,0.8329910039901733,0.26144662499427795,0.0,0.0,0.44843050589595507,0.0,0.3010687232017517,0.38018597662448883,0.36667012148246614
5886093820026322890,en,bn,0.8059886693954468,0.27991485595703125,0.0,0.06493506493506494,0.46821891419276945,0.11764705882352942,0.5503816604614258,0.46540929675102233,0.44848030731481425
-498860663941437072,en,bn,0.7161080837249756,-0.004322707653045654,0.0,0.0,0.43637225172720995,0.0,0.13911932706832886,0.41506944596767426,0.37165797848628185
-5783406057244811041,en,bn,0.7347728610038757,0.05452428013086319,0.0,0.0,0.4321503850762408,0.0,0.4113990068435669,0.4650522619485855,0.4282862878004525
5381624716173886334,en,bn,0.766170084476471,0.3993227183818817,0.0,0.6148148148148149,0.4575369027416874,0.6666666666666666,0.38637787103652954,0.8540765941143036,0.8291448658112621
6116110168166471080,en,bn,0.7793705463409424,0.24280023574829102,0.0,0.22727272727272732,0.4672459440946994,0.2857142857142857,0.3898085355758667,0.8372528254985809,0.8056176699033147
3403951816648688608,en,bn,0.7080294489860535,0.02264404296875,0.0,0.0,0.43683014070532067,0.0,0.059333473443984985,0.34992414712905884,0.3289471757837008
8267522460423221288,bn,bn,0.5514975786209106,0.0656912624835968,0.0,0.0,0.439359828267034,0.0,0.3888828754425049,0.3453819900751114,0.33990304306866415
-2740934054571871942,en,bn,0.8354129791259766,0.2977466583251953,0.0,0.32894736842105265,0.4449692306073839,0.23529411764705882,0.1868884414434433,0.8143317699432373,0.7719993341252507
5748045963632442861,en,bn,0.8206771612167358,0.351062536239624,0.0,0.0,0.43704324990179694,0.0,0.06706796586513519,0.3607896417379379,0.35680869405365945
1123520414070366930,bn,bn,0.5107488036155701,0.12071673572063446,0.0,0.0,0.4353088609446471,0.0,0.18403369188308716,0.20687299966812134,0.20435148172747
6432547307270795776,bn,bn,0.5661394596099854,0.15089935064315796,0.0,0.0,0.44116275036413904,0.0,0.22569429874420166,0.2421693429350853,0.24104852570530438
9055051426330381469,bn,bn,0.6614216566085815,0.11717180907726288,0.0,0.47619047619047616,0.451254606994934,0.15384615384615385,0.3593257665634155,0.6796628385782242,0.5286823319469052
1608567749399140076,bn,bn,0.5789445638656616,0.0027208030223846436,0.0,0.0,0.4414223761474424,0.0,0.35217928886413574,0.3230610489845276,0.3204365546471523
8649263373299686238,en,bn,0.7004489302635193,0.35082727670669556,0.0,0.0,0.4291821951264522,0.0,0.14031854271888733,0.2976151779294014,0.2763912566201003
4964268432938427242,bn,bn,0.5561844706535339,0.10104109346866608,0.0,0.0,0.43752700453359705,0.0,0.40129584074020386,0.7006479203701019,0.5727496351209151
6355795152967245461,bn,bn,0.5307910442352295,0.20933666825294495,0.0,0.0,0.43827058827718135,0.0,0.3867250084877014,0.6933625340461731,0.5577529445202326
8813947428531322725,en,bn,0.8276262283325195,0.2030726671218872,0.0,0.0,0.451164985072182,0.19999999999999998,0.3151896893978119,0.4333608001470566,0.4180745210466715
2831667207562265916,en,bn,0.7636141180992126,0.20707407593727112,0.0,0.20000000000000004,0.46037478108552227,0.2857142857142857,0.45506739616394043,0.834992378950119,0.8023843024927769
-2229093065082248285,en,bn,0.7189942598342896,0.07347223162651062,0.0,0.0,0.42471418242065884,0.0,-0.005071189254522324,0.3739047944545746,0.3496863941838287
1858783326019316577,en,bn,0.7306809425354004,0.22324034571647644,0.0,0.0,0.4879413941358645,0.0,0.5318083763122559,0.4792699068784714,0.44287537266841465
-3523393962775434534,en,bn,0.7955399751663208,0.26008543372154236,0.0,0.0,0.4468847597058574,0.0,0.10644286125898361,0.3964415192604065,0.3835956188162293
1005179625557178313,en,bn,0.7327443957328796,0.28158998489379883,0.0,0.0,0.4556864814963147,0.0,0.2024308741092682,0.40159374475479126,0.3938339699770143
7170864742246515038,en,bn,0.7693755626678467,0.2725951075553894,0.0,0.0,0.4642738971534854,0.0,0.39206451177597046,0.3937205374240875,0.37543773176791484
3316462152613272088,en,bn,0.814138650894165,0.14201930165290833,0.0,0.5208333333333335,0.4909656128556601,0.3076923076923077,0.4354182779788971,0.8217483162879944,0.783082386445031
6668903262082366201,bn,bn,0.5337375998497009,0.05787135660648346,0.0,0.0,0.43366004518840506,0.0,0.0781097337603569,0.1751524582505226,0.1213862027461101
-2267181266703367740,en,bn,0.7221170663833618,0.2824438810348511,0.0,0.0,0.44255304932657713,0.0,0.3709041476249695,0.5099736750125885,0.4862028225383693
-1661126925998670259,en,bn,0.7160356640815735,0.047963470220565796,0.0,0.0,0.4258106600590132,0.0,0.019133903086185455,0.2877529561519623,0.25800717214994795
-2136700101753761313,en,bn,0.8664946556091309,0.5092079043388367,0.0,0.35714285714285715,0.5464408975866311,0.2,0.6970663666725159,0.8804862052202225,0.8789844119286557
3526278179388359012,en,bn,0.8274340033531189,0.18172189593315125,0.0,0.0,0.4364073817425563,0.0,0.31030842661857605,0.36830437183380127,0.3538585015057513
-5010041608978821610,en,bn,0.7128519415855408,0.18001681566238403,0.0,0.06410256410256411,0.4390949922213747,0.14285714285714288,0.13524192571640015,0.4049328342080116,0.3997312663191184
3588409102792315125,en,bn,0.7066943645477295,0.10606798529624939,0.0,0.0,0.44250141503090457,0.0,0.1604810655117035,0.4488762319087982,0.4198384039496994
-7751560348902216613,en,bn,0.7747504711151123,0.10950318723917007,0.0,0.0,0.45151153902511787,0.0,0.28397712111473083,0.4290171414613724,0.42053180492850545
1076647139495158279,en,bn,0.7001246809959412,0.22033214569091797,0.0,0.20000000000000004,0.43521169928298054,0.33333333333333337,0.48045799136161804,0.8281185030937195,0.7924433565194372
8166480480822633164,en,bn,0.8646379709243774,0.2799106240272522,0.0,0.721590909090909,0.47459500344492545,0.35294117647058826,0.30617278814315796,0.7939775586128235,0.7405185276181917
6943690212894033595,en,bn,0.8402970433235168,0.07235170155763626,0.0,0.16666666666666669,0.5214640785160681,0.16666666666666669,0.6397310495376587,0.6507019400596619,0.6507018880973526
8779590101900404877,en,bn,0.7027741074562073,0.0928461104631424,0.0,0.12195121951219513,0.43486560129864116,0.16666666666666669,0.24174949526786804,0.7449704557657242,0.6576649698565908
689063039550382438,en,bn,0.7143309116363525,0.33093544840812683,0.0,0.1724137931034483,0.4399086108074334,0.18181818181818182,0.21561908721923828,0.7622202932834625,0.6880433642789893
7764009099391764784,bn,bn,0.5590845942497253,0.14791825413703918,0.0,0.303030303030303,0.4424669252960352,0.07692307692307693,0.4403917193412781,0.7201958745718002,0.6114888065002945
8300604631802764825,bn,bn,0.5554502606391907,0.2640720009803772,0.0,0.3333333333333333,0.43761099639039686,0.08695652173913045,0.3893572688102722,0.6946785151958466,0.5604853627484994
1000655898230199575,bn,bn,0.5609437823295593,0.11943389475345612,0.0,0.0,0.43046398321773827,0.0,0.1820950210094452,0.18781635165214539,0.18764206819376614
-8962191687197513477,en,bn,0.6703768372535706,0.1413344144821167,0.0,0.0,0.4387945787866281,0.0,0.20745088160037994,0.32652390003204346,0.312941069808475
-8667579539722616207,bn,bn,0.625144362449646,0.25822097063064575,0.0,0.0,0.4567630372695138,0.0,0.5694918632507324,0.7847460210323334,0.7257022979166406
-1333235454328370473,en,bn,0.7129303812980652,0.15752092003822327,0.0,0.0,0.41456906945011945,0.0,0.17916710674762726,0.35487616062164307,0.34686318016204504
1511942354883830247,bn,bn,0.5739989280700684,0.12724991142749786,0.0,0.0,0.43754363208385316,0.0,0.1991700977087021,0.21789689362049103,0.216287462256921
1838914929946627726,en,bn,0.6988235116004944,0.1942458599805832,0.0,0.0,0.4463884154623507,0.0,0.006002919748425484,0.24825963377952576,0.24141045597817481
3098126407988885365,bn,bn,0.5402731895446777,0.21193276345729828,0.0,0.0,0.43530882290150424,0.0,0.2328781634569168,0.2285662367939949,0.2284848957688283
-1983892442792225823,bn,bn,0.5598370432853699,0.11374625563621521,0.0,0.0,0.4482974240089797,0.0,0.26920369267463684,0.31377480924129486,0.3074435666638484
-4991087665454547552,bn,bn,0.5303125977516174,0.2655664086341858,0.0,0.5263157894736842,0.44075594282317276,0.18181818181818182,0.3125416338443756,0.6562709808349609,0.47623906716229064
-3875366417065403058,en,bn,0.7227834463119507,0.1779777854681015,0.0,0.035211267605633804,0.45047325540582217,0.0909090909090909,-0.0014273396227508783,0.2918025155862173,0.28681319961864077
