question_id,lang,question_lang,bert_score_f1,bleurt,exact_match,meteor,moverscore,rouge_l,sbert,smile_avg,smile_hm
-2745676532874802308,bn,bn,0.5352818369865417,0.33784401416778564,0.0,0.0,0.4379147077375802,0.0,0.08761712908744812,0.1589396595954895,0.1269344107418242
-1876566410524927695,en,bn,0.7279600501060486,-0.005981326103210449,0.0,0.0,0.4178399540881768,0.0,-0.0007229764014482498,0.3794073164463043,0.3627727487048815
7227555710158242498,en,bn,0.7088667750358582,0.15080294013023376,0.0,0.0,0.4284408080627699,0.0,-0.021452557295560837,0.3572918027639389,0.3485267542411776
4765871946129153693,en,bn,0.7124977111816406,0.04031988978385925,0.0,0.0,0.4463310279632396,0.0,0.2311229109764099,0.40051378309726715,0.3767169608832728
-420328556017322612,en,bn,0.7044158577919006,-0.022097662091255188,0.0,0.0,0.43751010949955943,0.0,0.09541932493448257,0.3535172790288925,0.3272762044868007
-4747113494541566005,en,bn,0.692110538482666,0.1519586145877838,0.0,0.0,0.4385934842539014,0.0,0.08471136540174484,0.3029164895415306,0.27692806368240563
-5956394326713149186,en,bn,0.7134087681770325,-0.001273125410079956,0.0,0.0,0.43614745253462167,0.0,0.01668648235499859,0.3032257407903671,0.28609339556091795
6963456283897747354,en,bn,0.7069427967071533,0.09964952617883682,0.0,0.0,0.4432470886780164,0.0,0.031063413247466087,0.3404131531715393,0.31311667708985425
7261113909385711562,en,bn,0.7128289937973022,0.0016971677541732788,0.0,0.0,0.43592895885289484,0.0,0.0045464374125003815,0.33677518367767334,0.32227979520113353
4106588699678463630,en,bn,0.7613495588302612,0.14039014279842377,0.0,0.0,0.44258506679504567,0.0,0.30753764510154724,0.34679296612739563,0.3199353093477254
7152662467309168284,en,bn,0.7312553524971008,0.0911821722984314,0.0,0.0,0.43583934969150195,0.0,-0.10513103753328323,0.2615851163864136,0.24742271516019
-5793800331448495746,en,bn,0.7112913727760315,0.1681397408246994,0.0,0.0,0.43096384610548355,0.0,0.18601003289222717,0.35753999650478363,0.331824238313413
5886093820026322890,en,bn,0.7075236439704895,0.0024790316820144653,0.0,0.0,0.4396251282428586,0.0,0.02598281390964985,0.33905963599681854,0.3061413938789067
-498860663941437072,en,bn,0.6997051239013672,0.48441022634506226,0.0,0.0,0.4246209880326223,0.0,0.26981741189956665,0.39007270336151123,0.3677708087528887
-5783406057244811041,en,bn,0.7263888120651245,0.1446157842874527,0.0,0.0,0.42573307714179476,0.0,-0.009705730713903904,0.36929158866405487,0.35380597733174274
5381624716173886334,en,bn,0.7316675782203674,0.16367636620998383,0.0,0.0,0.4343266712247427,0.0,0.005075766704976559,0.34725844860076904,0.3233760199464448
6116110168166471080,en,bn,0.781071662902832,0.2167399525642395,0.0,0.0,0.46027422184453987,0.0,0.3656861484050751,0.46404415369033813,0.4417103391949828
3403951816648688608,en,bn,0.7143129110336304,0.12852337956428528,0.0,0.0,0.4266384505976238,0.0,0.017998332157731056,0.30721281468868256,0.2925662275758937
8267522460423221288,bn,bn,0.5310726761817932,-0.021131053566932678,0.0,0.0,0.4349268717443002,0.0,0.24549096822738647,0.23232634365558624,0.23158036506316856
-2740934054571871942,en,bn,0.6852914690971375,0.3250431418418884,0.0,0.0,0.4331861419014773,0.0,0.2575700283050537,0.3572812080383301,0.3434896685807844
5748045963632442861,en,bn,0.7088667750358582,0.15080294013023376,0.0,0.0,0.4284408080627699,0.0,-0.02145257778465748,0.3572918176651001,0.34852676484005457
1123520414070366930,bn,bn,0.5722504258155823,0.0182826966047287,0.0,0.0,0.4336648763875492,0.0,0.029831018298864365,0.11287765949964523,0.05177831130703659
6432547307270795776,bn,bn,0.5755713582038879,0.1085411086678505,0.0,0.0,0.448685037252382,0.0,0.3438724875450134,0.31933362782001495,0.31744793724453124
9055051426330381469,bn,bn,0.5634691119194031,0.22066868841648102,0.0,0.0,0.4413630273824409,0.0,0.3189193308353424,0.39307183027267456,0.3790829996098965
1608567749399140076,bn,bn,0.559465229511261,0.034845173358917236,0.0,0.0,0.4434549878750194,0.0,0.10131584852933884,0.13978544250130653,0.12919848326581415
8649263373299686238,en,bn,0.7202807068824768,0.16580761969089508,0.0,0.0,0.4349034618186246,0.0,0.0978018268942833,0.30816589295864105,0.2606133697290023
4964268432938427242,bn,bn,0.5843970775604248,-0.00649629533290863,0.0,0.0,0.4360364129411682,0.0,0.1107654720544815,0.14078740030527115,0.13438545318661083
6355795152967245461,bn,bn,0.5242313742637634,0.07808449864387512,0.0,0.2173913043478261,0.43841947090998434,0.05,0.30611658096313477,0.6530583500862122,0.46874313361840264
8813947428531322725,en,bn,0.816329300403595,0.04063840210437775,0.0,0.0,0.4459882824081953,0.0,0.15301665663719177,0.4402480721473694,0.4334353778974855
2831667207562265916,en,bn,0.7170342803001404,0.07511546462774277,0.0,0.0,0.43192995503689297,0.0,0.07678212225437164,0.3822269141674042,0.36090720740137494
-2229093065082248285,en,bn,0.7007258534431458,0.09904887527227402,0.0,0.0,0.42805508090518296,0.0,-0.008120562881231308,0.3168426901102066,0.30174465116308324
1858783326019316577,en,bn,0.7211515307426453,0.2852093279361725,0.0,0.0,0.4391606333544028,0.0,0.3210052251815796,0.3401930034160614,0.31523307037586557
-3523393962775434534,en,bn,0.7128568887710571,0.006154254078865051,0.0,0.0,0.42583372393240404,0.0,0.0563352033495903,0.34960608184337616,0.3313860133592191
1005179625557178313,en,bn,0.7125725746154785,0.1399192214012146,0.0,0.0,0.42877976213924496,0.0,-0.06086788326501846,0.3697347640991211,0.34847815720825365
7170864742246515038,en,bn,0.7102973461151123,0.13388188183307648,0.0,0.0,0.4344558215049933,0.0,0.1311371624469757,0.3471860736608505,0.33048988950094715
3316462152613272088,en,bn,0.7040317058563232,0.05437362194061279,0.0,0.0,0.429586218052713,0.0,0.034435734152793884,0.3156413063406944,0.2995546692474439
6668903262082366201,bn,bn,0.6033633351325989,0.11732833832502365,0.0,0.0,0.45598300028498023,0.0,0.3439134955406189,0.2661723345518112,0.24346637831659093
-2267181266703367740,en,bn,0.8040599822998047,0.28272831439971924,0.0,0.0,0.4546838480693198,0.0,0.37884265184402466,0.48683962225914,0.47130374524822777
-1661126925998670259,en,bn,0.745864748954773,0.05723939836025238,0.0,0.0,0.4319921544139366,0.0,-0.024968119338154793,0.27442845702171326,0.25078579779456195
-2136700101753761313,en,bn,0.736578643321991,0.1172596663236618,0.0,0.0,0.43206812060967387,0.0,0.06550540030002594,0.3210567682981491,0.28773576062089085
3526278179388359012,en,bn,0.6956394910812378,0.032764941453933716,0.0,0.0,0.4393800940828082,0.0,0.110856793820858,0.39042869210243225,0.36446899401856625
-5010041608978821610,en,bn,0.7103078961372375,0.08214593678712845,0.0,0.0,0.433143131401707,0.0,0.17809002101421356,0.301298588514328,0.28430588508256394
3588409102792315125,en,bn,0.72172611951828,0.13102692365646362,0.0,0.0,0.4419435052363251,0.0,0.17282386124134064,0.3506339341402054,0.3263806113292617
-7751560348902216613,en,bn,0.7272101044654846,0.08948098123073578,0.0,0.0,0.4370924839307298,0.0,0.12031319737434387,0.39016613364219666,0.366377654616174
1076647139495158279,en,bn,0.6779634356498718,0.0711912289261818,0.0,0.0,0.4187093985292201,0.0,0.1089707538485527,0.3675796836614609,0.34733950467541036
8166480480822633164,en,bn,0.7169094681739807,0.016231045126914978,0.0,0.0,0.43115332152938723,0.0,0.026283372193574905,0.32051561772823334,0.2850682596594644
6943690212894033595,en,bn,0.7238339781761169,0.19178083539009094,0.0,0.0,0.4325226122252913,0.0,-0.011565608903765678,0.3249095156788826,0.30553977585185016
8779590101900404877,en,bn,0.7021466493606567,0.0376032292842865,0.0,0.0,0.42684173706881684,0.0,0.11734849214553833,0.37603841722011566,0.3636395593611478
689063039550382438,en,bn,0.7038888335227966,-0.0155877023935318,0.0,0.0,0.4334904177218042,0.0,0.09171870350837708,0.3836696892976761,0.37057761041038095
7764009099391764784,bn,bn,0.5692315101623535,-0.010589048266410828,0.0,0.0,0.4494411207617556,0.0,0.14792847633361816,0.1709596887230873,0.16785701212255663
8300604631802764825,bn,bn,0.5741562843322754,0.08800476789474487,0.0,0.0,0.4402237314651548,0.0,0.2582470774650574,0.2675197124481201,0.2671983172582552
1000655898230199575,bn,bn,0.5728024244308472,0.10310053080320358,0.0,0.0,0.44295413191743804,0.0,0.1855446696281433,0.17524442821741104,0.1746390185777
-8962191687197513477,en,bn,0.6705338954925537,0.06077031046152115,0.0,0.0,0.44363005086376545,0.0,0.2708446979522705,0.3072875738143921,0.2915072140514053
-8667579539722616207,bn,bn,0.5538609027862549,0.06932380795478821,0.0,0.0,0.4432663958145042,0.0,0.08027861267328262,0.14429787546396255,0.11589506605929878
-1333235454328370473,en,bn,0.6971846222877502,0.05378261208534241,0.0,0.0,0.41365811769107086,0.0,0.026327697560191154,0.38162800669670105,0.3771426346672402
1511942354883830247,bn,bn,0.5887598991394043,0.023299887776374817,0.0,0.0,0.439224737773432,0.0,0.1059512197971344,0.15880613029003143,0.1412146676246823
1838914929946627726,en,bn,0.7023205161094666,-0.015344694256782532,0.0,0.0,0.44027355822911163,0.0,-0.0502578429877758,0.27701540291309357,0.25779240273500237
3098126407988885365,bn,bn,0.571188747882843,0.11637361347675323,0.0,0.0,0.443255690442363,0.0,0.12655004858970642,0.16599880158901215,0.15662401033568035
-1983892442792225823,bn,bn,0.5409089922904968,0.11427472531795502,0.0,0.0,0.44216946462695844,0.0,0.20494958758354187,0.18732313066720963,0.18566454220396597
-4991087665454547552,bn,bn,0.5373959541320801,0.11978688091039658,0.0,0.0,0.44160456263179226,0.0,0.33136117458343506,0.39633749425411224,0.38568511422262536
-3875366417065403058,en,bn,0.7097082138061523,0.14924666285514832,0.0,0.0,0.4301529640505679,0.0,-0.044600337743759155,0.292696088552475,0.25553919091000604
-3885326760164488670,en,bn,0.7029879689216614,0.11580964177846909,0.0,0.0,0.4328264221847139,0.0,0.02412024885416031,0.4029599577188492,0.38213509972115856
3142664142366902615,en,bn,0.7028234601020813,-0.01291455328464508,0.0,0.0,0.4371888318551315,0.0,0.031234856694936752,0.3903602510690689,0.3616743282002693
-7694654834781922792,en,bn,0.7029879689216614,0.11580964177846909,0.0,0.0,0.4328264221847139,0.0,0.024120233952999115,0.4029599577188492,0.38213509972115856
-8988812969106294068,en,bn,0.6927197575569153,0.04075021296739578,0.0,0.0,0.439490363267294,0.0,0.21100971102714539,0.35915543138980865,0.3311792538197938
-8413511032406448036,en,bn,0.6672618985176086,0.29596376419067383,0.0,0.0,0.45436219119970306,0.0,0.32756686210632324,0.37908168137073517,0.34285367212572804
-3646724998913325204,en,bn,0.7010203003883362,0.04179774224758148,0.0,0.0,0.43776760356658506,0.0,0.12749502062797546,0.3595777153968811,0.33390918179335416
